"coord"	"no.cpgs"	"minfdr"	"Stouffer"	"maxbetafc"	"meanbetafc.x"	"meanbetafc.y"	"chr"	"start"	"end"	"width"	"mean_DB"	"max_DB"	"min_DB"
"861"	"chr5:4101090-4101190"	3	2.64624612059212e-19	1.08319201280879e-16	0.063388382119786	0.054188095633195	0.054188095633195	"chr5"	4101090	4101190	101	0.0541880956331949	0.063388382119786	0.0471730309146485
"862"	"chr18:35142895-35144259"	3	4.67013030222e-14	3.42975218954283e-17	0.0754161060762553	0.0541853368778635	0.0541853368778635	"chr18"	35142895	35144259	1365	0.0541853368778636	0.0754161060762554	0.0408320217029833
"863"	"chr1:27668058-27668556"	5	7.0398344399745e-41	3.84592170667775e-32	0.0740544570970291	0.0541666163422938	0.0541666163422938	"chr1"	27668058	27668556	499	0.0541666163422938	0.0740544570970291	0.0229833782818978
"864"	"chr7:155724227-155724270"	3	1.81969086268984e-17	5.61246973180233e-15	0.0684276659380882	0.0504498224409829	0.0504498224409829	"chr7"	155724227	155724270	44	0.0541576090891325	0.0750829150802885	0.0374108940677755
"865"	"chr4:2008706-2009396"	3	3.85970002923512e-25	4.64693221270192e-21	0.0620446522255147	0.0541341543757404	0.0541341543757404	"chr4"	2008706	2009396	691	0.0541341543757405	0.0620446522255148	0.0485809520749763
"866"	"chr17:53638473-53639063"	4	4.33790209433792e-22	2.47401381437513e-19	0.0621214182945191	0.054114178143404	0.054114178143404	"chr17"	53638473	53639063	591	0.054114178143404	0.0621214182945191	0.042401140029564
"867"	"chr10:133741080-133741156"	2	1.28207125402796e-16	1.86873646445192e-14	0.0557280920313235	0.0540867496961385	0.0540867496961385	"chr10"	133741080	133741156	77	0.0540867496961386	0.0557280920313236	0.0524454073609536
"868"	"chr14:97446061-97446280"	2	3.49855600725499e-15	1.03848047872788e-11	0.0735921657636472	0.0540768966586641	0.0540768966586641	"chr14"	97446061	97446280	220	0.0540768966586641	0.0735921657636472	0.0345616275536809
"869"	"chr17:48194500-48195695"	6	1.19924369327333e-30	2.36868656993526e-32	0.0843709467407006	0.0529250685967665	0.0529250685967665	"chr17"	48194500	48195695	1196	0.0540647827207719	0.0843709467407006	0.0158014975032638
"870"	"chr14:104888911-104889116"	3	8.90167417701653e-20	1.48655387356636e-16	0.0790213490944177	0.0540456993012213	0.0540456993012213	"chr14"	104888911	104889116	206	0.0540456993012212	0.0790213490944177	0.0378485340614178
"871"	"chr4:52861702-52862092"	3	5.45551014618628e-23	4.08884426238521e-19	0.074653376834741	0.0540373871208141	0.0540373871208141	"chr4"	52861702	52862092	391	0.0540373871208141	0.074653376834741	0.0294928374597798
"872"	"chr11:133777831-133777981"	3	5.13451872578624e-19	8.01240122250076e-17	0.0567219465456516	0.0540357806338022	0.0540357806338022	"chr11"	133777831	133777981	151	0.0540357806338022	0.0567219465456516	0.0516230622479262
"873"	"chr1:25232337-25232917"	2	2.55107344171276e-15	2.19424192613782e-13	0.0556706132882888	0.0540027582429458	0.0540027582429458	"chr1"	25232337	25232917	581	0.0540027582429459	0.0556706132882888	0.0523349031976029
"874"	"chr11:63676370-63677197"	5	4.12437726189417e-32	1.72295245041628e-28	0.0634650397187088	0.0539881404055887	0.0539881404055887	"chr11"	63676370	63677197	828	0.0539881404055887	0.0634650397187088	0.0330879241748873
"875"	"chr15:69325271-69325560"	5	2.00849995869517e-25	2.47319354008506e-22	0.0607193869059927	0.0539751075503935	0.0539751075503935	"chr15"	69325271	69325560	290	0.0539751075503935	0.0607193869059927	0.0454417198107704
"876"	"chr12:4099941-4099985"	2	1.05909752714499e-15	9.86589098376407e-14	0.0542650544009718	0.0539346814675272	0.0539346814675272	"chr12"	4099941	4099985	45	0.0539346814675271	0.0542650544009718	0.0536043085340825
"877"	"chr21:47287206-47287357"	2	2.27030579326671e-14	8.94435980503219e-10	0.0934974237839306	0.0748416779254785	0.0748416779254785	"chr21"	47287206	47287357	152	0.0539013597832976	0.0607100054991971	0.0470927140673981
"878"	"chr5:137024163-137024724"	2	2.12240744124936e-15	4.73065654976994e-14	0.0595840016439122	0.053896199077452	0.053896199077452	"chr5"	137024163	137024724	562	0.053896199077452	0.0595840016439122	0.0482083965109917
"879"	"chr7:30008931-30009236"	2	1.52130590784916e-15	8.35879371501503e-12	0.0690021818717675	0.0520129636925875	0.0520129636925875	"chr7"	30008931	30009236	306	0.053874647241395	0.0690021818717675	0.0387471126110225
"880"	"chr10:48390936-48392130"	5	3.89831174636845e-30	8.37048116256837e-27	0.0858770236954642	0.0538422317771815	0.0538422317771815	"chr10"	48390936	48392130	1195	0.0538422317771816	0.0858770236954642	0.00870520766502692
"881"	"chr7:75779470-75779857"	2	2.21711212967082e-09	1.62401315794705e-08	0.0556237073776143	0.0513015773119681	0.0513015773119681	"chr7"	75779470	75779857	388	0.0538333676762699	0.0606872881062178	0.0469794472463219
"882"	"chr16:19871730-19872240"	2	9.63623495608214e-09	2.20507703458251e-08	0.0573302984606796	0.0538156573318889	0.0538156573318889	"chr16"	19871730	19872240	511	0.0538156573318889	0.0573302984606796	0.0503010162030982
"883"	"chr22:48899279-48900624"	5	1.98696013714313e-30	5.54322967494134e-27	0.0665878600844914	0.0538137099045199	0.0538137099045199	"chr22"	48899279	48900624	1346	0.0538137099045199	0.0665878600844914	0.0286900356058556
"884"	"chr14:104151986-104152367"	6	4.78080805009735e-40	2.67984571388742e-27	0.086082782240622	0.0538126731171667	0.0538126731171667	"chr14"	104151986	104152367	382	0.0538126731171667	0.0860827822406219	0.00518556040648632
"885"	"chr17:40259547-40260543"	4	1.91557031861994e-28	1.28140496341355e-23	0.0889615986049085	0.053753693289299	0.053753693289299	"chr17"	40259547	40260543	997	0.053753693289299	0.0889615986049086	0.0272898325242104
"886"	"chr16:86994949-86995081"	3	9.66981996860494e-18	1.01840931897047e-15	0.0673913427896363	0.053729494000102	0.053729494000102	"chr16"	86994949	86995081	133	0.053729494000102	0.0673913427896363	0.0358089975328663
"887"	"chr11:66633713-66633768"	2	3.83193099859668e-24	6.34631128187644e-19	0.0545315440826616	0.0537142562379108	0.0537142562379108	"chr11"	66633713	66633768	56	0.0537142562379109	0.0545315440826616	0.0528969683931602
"888"	"chr7:141385142-141385273"	2	1.32080568295492e-08	7.85188638885877e-08	0.0551468380156429	0.0515256871425889	0.0515256871425889	"chr7"	141385142	141385273	132	0.0536892677722298	0.0551468380156429	0.0522316975288168
"889"	"chr2:98644383-98645122"	2	4.09869160499964e-19	7.17729522006398e-17	0.0702942900390175	0.0536631159735761	0.0536631159735761	"chr2"	98644383	98645122	740	0.053663115973576	0.0702942900390174	0.0370319419081346
"890"	"chr17:42289671-42290419"	5	2.51891091421782e-44	7.67516024122805e-38	0.0658868664569195	0.0536374750639179	0.0536374750639179	"chr17"	42289671	42290419	749	0.0536374750639179	0.0658868664569195	0.0446665493280553
"891"	"chr22:39910060-39910631"	2	3.3679617891955e-13	7.58168984893169e-12	0.0850344979814702	0.0536370558482344	0.0536370558482344	"chr22"	39910060	39910631	572	0.0536370558482345	0.0850344979814702	0.0222396137149987
"892"	"chr20:35467726-35467781"	2	7.50691148958981e-18	2.08194542115591e-15	0.0591110681058194	0.0536276525421875	0.0536276525421875	"chr20"	35467726	35467781	56	0.0536276525421875	0.0591110681058195	0.0481442369785555
"893"	"chr13:111682141-111682796"	2	1.00184808879709e-14	6.18558407758711e-14	0.074190918000557	0.0536038185281586	0.0536038185281586	"chr13"	111682141	111682796	656	0.0536038185281585	0.074190918000557	0.0330167190557601
"894"	"chr7:99690806-99691875"	13	1.65898157640502e-99	4.41393493769739e-74	0.0882758353165335	0.0516634913432033	0.0516634913432033	"chr7"	99690806	99691875	1070	0.0535524644530001	0.0967327957370592	0.0175605190666803
"895"	"chr19:3097565-3097728"	3	2.17992327442596e-18	5.21464027296295e-15	0.0641185052809129	0.0514309458206208	0.0514309458206208	"chr19"	3097565	3097728	164	0.0535285120715879	0.0704112040338144	0.0333415746497996
"896"	"chr15:66416399-66417557"	3	2.06875553150451e-18	3.22561583166548e-20	0.0766327816217246	0.0535216701911617	0.0535216701911617	"chr15"	66416399	66417557	1159	0.0535216701911616	0.0766327816217246	0.00864266724161922
"897"	"chr1:161927947-161928549"	2	2.80596397179736e-09	5.50926004739674e-06	0.0858100182483559	0.0535133654199388	0.0535133654199388	"chr1"	161927947	161928549	603	0.0535133654199388	0.0858100182483559	0.0212167125915218
"898"	"chr19:1220632-1221756"	4	1.2635088355219e-37	1.71142502210142e-31	0.0749975817368933	0.0534980125682851	0.0534980125682851	"chr19"	1220632	1221756	1125	0.0534980125682851	0.0749975817368933	0.0299033499054316
"899"	"chr17:4854754-4855149"	2	5.81231608886745e-20	1.12915140724039e-15	0.0654802809752713	0.0534874632163778	0.0534874632163778	"chr17"	4854754	4855149	396	0.0534874632163778	0.0654802809752714	0.0414946454574843
"900"	"chr19:7541760-7542191"	4	1.81899110683461e-26	3.95936901901556e-23	0.0619205148333315	0.0534793736715533	0.0534793736715533	"chr19"	7541760	7542191	432	0.0534793736715534	0.0619205148333315	0.0487171121542056
"901"	"chr15:58782685-58782688"	2	1.17200079603511e-09	7.77480746724018e-09	0.0601970108756388	0.0534714312861556	0.0534714312861556	"chr15"	58782685	58782688	4	0.0534714312861556	0.0601970108756388	0.0467458516966724
"902"	"chr16:593365-594329"	2	6.25564727833392e-10	2.15372269744505e-11	0.0629952816276063	0.0534471321587355	0.0534471321587355	"chr16"	593365	594329	965	0.0534471321587355	0.0629952816276063	0.0438989826898647
"903"	"chr16:84341323-84341364"	3	6.75442247802185e-22	1.44411179606381e-17	0.075390525291215	0.053432806882724	0.053432806882724	"chr16"	84341323	84341364	42	0.053432806882724	0.075390525291215	0.0126940970691294
"904"	"chr7:134617036-134617592"	3	7.38641850822162e-20	1.27242988610889e-09	0.0813294032665465	0.0507742849827576	0.0507742849827576	"chr7"	134617036	134617592	557	0.0533922320648971	0.0891832445129651	-0.00130837513347615
"905"	"chr9:35673909-35674000"	2	1.07580475857757e-16	2.38847798527361e-14	0.0591635241593445	0.0504105459239092	0.0504105459239092	"chr9"	35673909	35674000	92	0.0533788556020628	0.0651001435156517	0.041657567688474
"906"	"chr13:111286999-111289041"	9	2.02501839243808e-59	1.32757079049795e-40	0.0838824745430309	0.0516029883683018	0.0516029883683018	"chr13"	111286999	111289041	2043	0.053354083862613	0.0916815648546435	-0.000652527719501972
"907"	"chr5:167181457-167181762"	3	1.02626547213687e-19	2.01957792606749e-16	0.0791514240654213	0.0508696973438584	0.0508696973438584	"chr5"	167181457	167181762	306	0.0533420814734637	0.0865685764542373	0.0270336667951309
"908"	"chr5:176314231-176314737"	6	2.35788504208986e-49	2.87430318783173e-41	0.0695289424648491	0.0532665698036004	0.0532665698036004	"chr5"	176314231	176314737	507	0.0532665698036004	0.0695289424648491	0.0325283047735404
"909"	"chr12:132871604-132872759"	4	2.20028517958505e-32	1.32854342557686e-29	0.0686482050158421	0.0532180253639908	0.0532180253639908	"chr12"	132871604	132872759	1156	0.0532180253639908	0.0686482050158422	0.0418802382039025
"910"	"chr10:1569971-1570418"	3	1.0813361799975e-13	9.66688324123227e-10	0.0743121277340244	0.053198256526928	0.053198256526928	"chr10"	1569971	1570418	448	0.053198256526928	0.0743121277340244	0.0408965848682061
"911"	"chr10:116307486-116307714"	2	3.13144505265937e-15	2.02337077443015e-12	0.0740342400379308	0.0531965296605813	0.0531965296605813	"chr10"	116307486	116307714	229	0.0531965296605813	0.0740342400379309	0.0323588192832317
"912"	"chr7:142582859-142583836"	5	3.76395473532178e-42	3.83100199204283e-31	0.0725577834003519	0.0531824404792172	0.0531824404792172	"chr7"	142582859	142583836	978	0.0531824404792172	0.0725577834003518	0.00964893185561677
"913"	"chr7:73241878-73242574"	4	1.80789391174467e-32	5.84110875503536e-29	0.0718137864279082	0.0514574463196171	0.0514574463196171	"chr7"	73241878	73242574	697	0.0531800191409233	0.0787040777131331	0.032858599438288
"914"	"chr6:168617491-168618157"	3	1.63278914008757e-24	2.89080661459422e-17	0.0732455534822548	0.0531577156213928	0.0531577156213928	"chr6"	168617491	168618157	667	0.0531577156213929	0.0732455534822548	0.0352632716268242
"915"	"chr22:36894057-36894231"	3	3.74932161327886e-25	2.06976682477705e-21	0.0581185599331594	0.0531548794672691	0.0531548794672691	"chr22"	36894057	36894231	175	0.0531548794672692	0.0581185599331594	0.0450058904258027
"916"	"chr1:2008365-2008579"	3	8.2353552084201e-19	1.01951884811983e-16	0.0621408918282369	0.0531318035881031	0.0531318035881031	"chr1"	2008365	2008579	215	0.053131803588103	0.0621408918282369	0.0463546974791602
"917"	"chr9:95888884-95889381"	2	3.67894232918983e-11	4.01004641603414e-09	0.0706008571620245	0.0493379572913315	0.0493379572913315	"chr9"	95888884	95889381	498	0.0531107666374094	0.0781464758541802	0.0280750574206386
"918"	"chr12:123957029-123957442"	3	1.23100265460462e-22	2.8115283201735e-16	0.0820122719899917	0.0531060882568646	0.0531060882568646	"chr12"	123957029	123957442	414	0.0531060882568646	0.0820122719899916	0.0304106698751763
"919"	"chr16:87725309-87726461"	3	1.68926827290265e-22	2.78614044161217e-19	0.0692939864000376	0.0530981789402814	0.0530981789402814	"chr16"	87725309	87726461	1153	0.0530981789402814	0.0692939864000376	0.0350249431503135
"920"	"chr1:54821853-54822503"	6	6.69962506666985e-33	6.33338228469665e-29	0.0744884794551364	0.0522276102176377	0.0522276102176377	"chr1"	54821853	54822503	651	0.0530914334197796	0.0744884794551364	0.034027921048743
"921"	"chr2:122095855-122096161"	3	4.51522951287418e-15	2.27194285596901e-11	0.0906312246872845	0.0530299043477051	0.0530299043477051	"chr2"	122095855	122096161	307	0.0530299043477051	0.0906312246872846	0.0146785551408734
"922"	"chr18:75380233-75380980"	4	2.56367616456742e-09	1.38335548451149e-07	0.0765764296513091	0.0550512134024678	0.0550512134024678	"chr18"	75380233	75380980	748	0.0530140758858768	0.0765764296513092	0.0123762809767309
"923"	"chr1:26871525-26872525"	3	1.58718874718384e-25	3.10027760920909e-25	0.0646287073254749	0.0529758760147281	0.0529758760147281	"chr1"	26871525	26872525	1001	0.052975876014728	0.0646287073254749	0.0348345300978163
"924"	"chr15:81488338-81489075"	2	1.59338992191959e-09	4.44297900727176e-05	0.0942100596045378	0.0485169476278572	0.0485169476278572	"chr15"	81488338	81489075	738	0.0529172721874673	0.103010708723758	0.0028238356511765
"925"	"chr19:3659347-3660026"	5	6.14912740289447e-37	1.62991500588979e-27	0.0788336646857801	0.052914858635019	0.052914858635019	"chr19"	3659347	3660026	680	0.052914858635019	0.0788336646857801	0.0253432554994483
"926"	"chr16:580239-580966"	2	3.28481982010218e-14	2.71761085510901e-11	0.0609365132874119	0.0528804228041233	0.0528804228041233	"chr16"	580239	580966	728	0.0528804228041233	0.0609365132874119	0.0448243323208348
"927"	"chr9:130967820-130968072"	3	9.82385168537517e-21	2.62858486185282e-18	0.0611729370992911	0.052875648987462	0.052875648987462	"chr9"	130967820	130968072	253	0.052875648987462	0.0611729370992911	0.0437025412490637
"928"	"chr3:114477961-114478256"	2	2.4994005993284e-08	1.14218230143934e-07	0.05435117367508	0.0505348937382892	0.0505348937382892	"chr3"	114477961	114478256	296	0.0528739523181467	0.05435117367508	0.0513967309612134
"929"	"chr10:30248585-30248906"	5	3.29156435044258e-33	1.32523080930347e-25	0.081623490793417	0.0528525631540627	0.0528525631540627	"chr10"	30248585	30248906	322	0.0528525631540627	0.081623490793417	0.0186769412460339
"930"	"chr16:89450023-89450094"	3	3.28112796958118e-31	3.42810879199818e-26	0.0601687676573665	0.0528356832418775	0.0528356832418775	"chr16"	89450023	89450094	72	0.0528356832418775	0.0601687676573666	0.0389121263911526
"931"	"chr1:159172620-159175295"	9	9.46777640956268e-62	9.23230444558071e-67	0.0899030627746067	0.0519811166751823	0.0519811166751823	"chr1"	159172620	159175295	2676	0.0528329399507904	0.0899030627746068	0.0229543569912255
"932"	"chr16:1798633-1799707"	4	1.04042489991096e-31	5.45603825671154e-27	0.0865327583115921	0.0528170483062626	0.0528170483062626	"chr16"	1798633	1799707	1075	0.0528170483062626	0.0865327583115922	0.0107565431436607
"933"	"chr2:10186139-10187086"	2	3.01978854365472e-13	7.83708155111334e-12	0.0711865114074592	0.0527913433960939	0.0527913433960939	"chr2"	10186139	10187086	948	0.0527913433960939	0.0711865114074592	0.0343961753847286
"934"	"chr16:89245231-89245804"	2	2.73726655643133e-21	3.15794423337208e-17	0.0646678378153325	0.0527606862717919	0.0527606862717919	"chr16"	89245231	89245804	574	0.0527606862717919	0.0646678378153326	0.0408535347282512
"935"	"chr22:19966373-19967786"	4	3.01467435863732e-31	1.31056756860786e-31	0.0672879693268077	0.0527533537343971	0.0527533537343971	"chr22"	19966373	19967786	1414	0.052753353734397	0.0672879693268077	0.0353038682263397
"936"	"chr1:3017674-3018024"	2	1.24099314462113e-17	5.62775513197322e-15	0.0662385673393813	0.0527315703691554	0.0527315703691554	"chr1"	3017674	3018024	351	0.0527315703691554	0.0662385673393813	0.0392245733989295
"937"	"chr4:54424280-54425349"	6	5.79052690446768e-28	8.59232520591237e-21	0.0732982410676675	0.0527273408473034	0.0527273408473034	"chr4"	54424280	54425349	1070	0.0527273408473033	0.0732982410676675	-0.00192779144301403
"938"	"chr8:10273666-10273890"	3	1.91917050106165e-31	1.17584018035499e-21	0.0816425642661833	0.0527126144551567	0.0527126144551567	"chr8"	10273666	10273890	225	0.0527126144551567	0.0816425642661833	0.00599665280019279
"939"	"chr16:625906-626167"	2	1.33678975615633e-16	1.96171764808725e-14	0.061619320062393	0.0527034367726547	0.0527034367726547	"chr16"	625906	626167	262	0.0527034367726547	0.061619320062393	0.0437875534829164
"940"	"chr5:92937739-92938402"	3	8.93118035476372e-10	1.95268815102428e-08	0.0704730654181057	0.0526703807495721	0.0526703807495721	"chr5"	92937739	92938402	664	0.0526703807495721	0.0704730654181057	0.0371029123922383
"941"	"chr1:211518776-211520133"	4	3.50582526921915e-35	1.45785656617757e-18	0.0931873882894276	0.0526430661931573	0.0526430661931573	"chr1"	211518776	211520133	1358	0.0526430661931573	0.0931873882894276	-0.00193586612256447
"942"	"chr17:75422456-75422925"	2	4.71751729366741e-16	2.38148609925964e-14	0.0708974414056158	0.0526349240066024	0.0526349240066024	"chr17"	75422456	75422925	470	0.0526349240066023	0.0708974414056158	0.0343724066075889
"943"	"chr7:101882646-101882868"	4	1.74327549191816e-38	6.57163995320298e-32	0.0807847428144647	0.0525910312063697	0.0525910312063697	"chr7"	101882646	101882868	223	0.0525910312063697	0.0807847428144647	0.0295651799928913
"944"	"chr1:205240462-205240910"	2	5.65486652933926e-16	9.30129284607778e-13	0.0571011605416336	0.0525869551882231	0.0525869551882231	"chr1"	205240462	205240910	449	0.0525869551882232	0.0571011605416337	0.0480727498348126
"945"	"chr17:72438885-72440050"	3	3.44503717078088e-16	5.32911407089135e-19	0.0708377263381926	0.0501365639831864	0.0501365639831864	"chr17"	72438885	72440050	1166	0.0525473698072007	0.0780701438102355	0.0367423080562662
"946"	"chr2:240895815-240896183"	3	2.16728535985679e-16	2.11669577421207e-09	0.0836353924147121	0.0525108033870716	0.0525108033870716	"chr2"	240895815	240896183	369	0.0525108033870716	0.0836353924147122	0.00434936521421936
"947"	"chr7:5388895-5391705"	13	8.73953080876496e-56	1.21444356680807e-58	0.082862813633139	0.0520240755016268	0.0520240755016268	"chr7"	5388895	5391705	2811	0.0525041101665108	0.0828628136331391	0.00752629662329962
"948"	"chr6:31838402-31839329"	11	7.42322091555872e-81	2.2631618381846e-58	0.0839440970544098	0.0524488865797983	0.0524488865797983	"chr6"	31838402	31839329	928	0.0524488865797983	0.0839440970544097	-0.00730602048490991
"949"	"chr9:134164580-134165268"	2	7.7226240928611e-12	9.55625765814264e-11	0.0751921742605691	0.0490691555391281	0.0490691555391281	"chr9"	134164580	134165268	689	0.0524319501176884	0.0819177634176897	0.0229461368176871
"950"	"chr11:93270375-93271088"	3	1.3996760873223e-18	1.97862352343978e-14	0.0743792209101987	0.0500546276517277	0.0500546276517277	"chr11"	93270375	93271088	714	0.0524283522071366	0.0815003945764253	0.021378245807131
"951"	"chr4:114238277-114238881"	2	1.98891671556386e-14	1.38438047087431e-09	0.0822170312540375	0.0523999818159026	0.0523999818159026	"chr4"	114238277	114238881	605	0.0523999818159027	0.0822170312540376	0.0225829323777678
"952"	"chr5:133510077-133510110"	2	1.29828394558436e-19	3.19422486711569e-16	0.0609435995743001	0.0523908170763437	0.0523908170763437	"chr5"	133510077	133510110	34	0.0523908170763437	0.0609435995743001	0.0438380345783873
"953"	"chr7:90895894-90896701"	4	1.77744587285431e-25	1.48799729078099e-22	0.0665845894466596	0.0523715873295102	0.0523715873295102	"chr7"	90895894	90896701	808	0.0523715873295102	0.0665845894466596	0.0335862363498745
"954"	"chr19:49243427-49244965"	6	4.25126137047777e-49	8.54919754786305e-44	0.078402535494398	0.052343959794667	0.052343959794667	"chr19"	49243427	49244965	1539	0.052343959794667	0.078402535494398	-0.0147830523368258
"955"	"chr10:126290093-126290192"	2	6.07090532466342e-21	5.4401526595487e-17	0.0796248201900267	0.0523292093081509	0.0523292093081509	"chr10"	126290093	126290192	100	0.052329209308151	0.0796248201900268	0.0250335984262751
"956"	"chr22:46516291-46516503"	3	3.39067239565647e-13	3.95848551278676e-12	0.0660173277138186	0.0523289128017677	0.0523289128017677	"chr22"	46516291	46516503	213	0.0523289128017677	0.0660173277138186	0.0317123568572036
"957"	"chr22:43166139-43166347"	3	5.32411093753188e-21	2.29408269497947e-18	0.0642788901084662	0.0523014234853553	0.0523014234853553	"chr22"	43166139	43166347	209	0.0523014234853553	0.0642788901084662	0.0369187271546286
"958"	"chr9:139590572-139591234"	3	1.45990203832127e-26	2.44943852494374e-14	0.0853272677913941	0.0523007895995291	0.0523007895995291	"chr9"	139590572	139591234	663	0.0523007895995291	0.0853272677913941	-0.0059849200256511
"959"	"chr19:50391354-50391885"	4	5.47002733697613e-23	1.23436086037433e-19	0.0831253348638176	0.0522872765305379	0.0522872765305379	"chr19"	50391354	50391885	532	0.0522872765305379	0.0831253348638177	0.0337558703289366
"960"	"chr18:76000984-76001773"	2	1.59438044773319e-11	3.43535307383223e-11	0.0690144228445248	0.0522798855988667	0.0522798855988667	"chr18"	76000984	76001773	790	0.0522798855988666	0.0690144228445247	0.0355453483532086
"961"	"chr17:78439096-78439816"	5	3.45619581103463e-47	6.91344316957949e-29	0.0828596118910937	0.0522458199093727	0.0522458199093727	"chr17"	78439096	78439816	721	0.0522458199093727	0.0828596118910938	-0.00646091214434641
"962"	"chr3:127441359-127441767"	2	1.02719499457406e-14	6.83431360462704e-13	0.0579943996962711	0.0495778936447114	0.0495778936447114	"chr3"	127441359	127441767	409	0.0522455831622192	0.0633297787312865	0.0411613875931518
"963"	"chr21:32253206-32255112"	4	2.27207730115283e-35	4.48912522753071e-19	0.0859750334231154	0.050148604773778	0.050148604773778	"chr21"	32253206	32255112	1907	0.0522361684395903	0.0943252880863648	-0.000532736318778593
"964"	"chr17:34965294-34965792"	2	1.82956281186585e-18	7.51577465991386e-12	0.0810933104434572	0.0522353988160311	0.0522353988160311	"chr17"	34965294	34965792	499	0.0522353988160311	0.0810933104434572	0.023377487188605
"965"	"chr7:101819270-101819329"	2	1.06918992187648e-08	5.24705396835438e-08	0.0542429914472673	0.0521823809058995	0.0521823809058995	"chr7"	101819270	101819329	60	0.0521823809058996	0.0542429914472673	0.0501217703645318
"966"	"chr18:44334713-44335109"	2	1.74030417198194e-13	2.17715855894431e-11	0.0784682470624863	0.0521379418453177	0.0521379418453177	"chr18"	44334713	44335109	397	0.0521379418453177	0.0784682470624864	0.0258076366281491
"967"	"chr8:143182559-143182662"	2	1.03193742476551e-13	3.96690658640172e-12	0.0588781351027928	0.0521376227394427	0.0521376227394427	"chr8"	143182559	143182662	104	0.0521376227394428	0.0588781351027928	0.0453971103760927
"968"	"chr12:130910676-130911541"	3	1.60881102656308e-24	7.02547694323747e-16	0.0884192568822234	0.0521352425625141	0.0521352425625141	"chr12"	130910676	130911541	866	0.0521352425625141	0.0884192568822234	0.014931416173568
"969"	"chr9:139801238-139802603"	4	2.78489817650144e-29	1.90692100461656e-20	0.0885530445381676	0.0520961745292555	0.0520961745292555	"chr9"	139801238	139802603	1366	0.0520961745292555	0.0885530445381676	-0.000782840030647991
"970"	"chr7:157381078-157381240"	3	4.34630135955238e-19	2.32993678188847e-16	0.0667043912252373	0.0520863590891676	0.0520863590891676	"chr7"	157381078	157381240	163	0.0520863590891676	0.0667043912252373	0.041409955097753
"971"	"chr3:184086153-184086950"	2	2.41391797301105e-18	9.14598622173951e-14	0.0897646578662401	0.0520805191371936	0.0520805191371936	"chr3"	184086153	184086950	798	0.0520805191371937	0.0897646578662402	0.0143963804081471
"972"	"chr2:135010882-135011991"	4	9.08132531237203e-23	1.34815525357933e-14	0.0805952103802186	0.0557927385628597	0.0557927385628597	"chr2"	135010882	135011991	1110	0.0520650486567381	0.0754341708995245	-0.00280327269788871
"973"	"chr12:129276145-129277140"	4	2.37292389722619e-25	1.9064289808278e-17	0.072560606840338	0.0520437623089866	0.0520437623089866	"chr12"	129276145	129277140	996	0.0520437623089866	0.0725606068403379	-0.00331828092940778
"974"	"chr4:746309-746564"	2	2.50155740073592e-16	6.30412634029533e-13	0.0615014315156783	0.052039063439275	0.052039063439275	"chr4"	746309	746564	256	0.0520390634392751	0.0615014315156783	0.0425766953628718
"975"	"chr16:49525139-49526774"	5	2.65548778983036e-23	7.45778154719514e-29	0.0747537012650293	0.0520319560700591	0.0520319560700591	"chr16"	49525139	49526774	1636	0.0520319560700591	0.0747537012650293	0.0285113369456876
"976"	"chr1:44715942-44716296"	4	3.99309502104361e-23	6.01691657289584e-16	0.0676351655711457	0.0520138426516629	0.0520138426516629	"chr1"	44715942	44716296	355	0.052013842651663	0.0676351655711457	0.0294697218568347
"977"	"chr13:114138019-114138260"	3	2.52413335897652e-14	5.74301946854312e-13	0.0612170160472821	0.0520088734987269	0.0520088734987269	"chr13"	114138019	114138260	242	0.0520088734987269	0.0612170160472821	0.0447752467478788
"978"	"chr4:141217605-141218466"	3	4.67838373803818e-20	4.15296577326741e-18	0.0596740687866668	0.0519877440690627	0.0519877440690627	"chr4"	141217605	141218466	862	0.0519877440690627	0.0596740687866668	0.0413507560698562
"979"	"chr19:18873037-18873268"	3	3.2916225101876e-24	3.01740994688038e-19	0.0691221028885785	0.0505252452623133	0.0505252452623133	"chr19"	18873037	18873268	232	0.0519801170173557	0.0691221028885785	0.0371323024652433
"980"	"chr11:67290502-67291531"	6	6.03929296794558e-47	1.28099966843883e-41	0.0627631268971791	0.0519176918904485	0.0519176918904485	"chr11"	67290502	67291531	1030	0.0519176918904485	0.0627631268971791	0.0406740891962658
"981"	"chr11:16838596-16838675"	3	2.44050220824267e-28	7.07505681535281e-24	0.0594307735508481	0.051911094499363	0.051911094499363	"chr11"	16838596	16838675	80	0.051911094499363	0.0594307735508481	0.0442782580231084
"982"	"chr16:85317750-85318420"	3	1.33449244315888e-17	6.7721815984129e-15	0.0782805770413325	0.0519066615857498	0.0519066615857498	"chr16"	85317750	85318420	671	0.0519066615857498	0.0782805770413324	0.0309046619504474
"983"	"chr6:56405167-56406336"	3	2.22651176373213e-11	3.8556868907707e-13	0.0546262335896376	0.0519066021087449	0.0519066021087449	"chr6"	56405167	56406336	1170	0.0519066021087449	0.0546262335896376	0.0493825947764207
"984"	"chr8:605100-605423"	3	1.68470249456712e-18	8.73319064696976e-16	0.0635389550800418	0.0525995482862959	0.0525995482862959	"chr8"	605100	605423	324	0.051865424297896	0.0635389550800418	0.0304383807610489
